"","tweet"
"550","arent running help citizens running defeat lacson matino tatakbo tatakbo magsilbi clvlyyuni"
"551","pilipinas piliin sapat kakayahan malawak karanasan hustong katapangan higit kayong ipaglaban"
"552","nakakalungkot pangyayari pilipinas kawatan nagkaisa personal interes grupo oposisyon watakwatak personal interes lord"
"553","sen ping presidentumpisahan pagbabago disiplina sotto"
"554","omsim bbm mananalo papatay ulit tao"
"555","believed best choice president country sen ping sotto"
"556","believed best choice president country sen ping sotto"
"557","sasahurin presidente loob anim taon hihingian nagcacampaign rally ping mahal campaign rally ping lacson independent candidate nanakawan ping"
"558","sayang boto mananalo mananalo iboboto sayang naboto nabibilang sayang harap nagawa plano honest iboboto ayusin gobyerno"
"559","murder charges filed lacson members joint task force killing members kuratong baleleng syndicate case dismissed rtc lack probable cause sc affirmed dismissal nov"
"560","tunay talagang kwalipikado"
"561","piliin darating halalan"
"562","sen ping lacson stood good governance fanfare stood grounds"
"563","presidential candidate gave concrete databased logical answers"
"564","pabigat rhedd"
"565","handang lumaban bayan mamamayan"
"566","iisa nmn paninindigan"
"567","napapansin nmn talagang umalis team lacson sotto"
"568","tuloy sen ping naming korap naniniwala prinsipyo presidente"
"569","di kagalingan english drop resign simple meaning kusang umalis tinanggal"
"570","shall continue however support campaign ping lacson campaign presidency official spokesman"
"571","nagbayad bayaran nagmahal bansa choose president nakapaligid"
"572","thank senator"
"573","always praying plans country sen ping lacson pilipino loves support handle issues respect"
"574","ping lacson true leader knows handles issues face respect"
"575","ping lacson true leader knows handles issues face respect"
"576","ping lacson true leader knows handles issues face respect"
"577","always admire respect honoroble gentleman"
"578","always admire respect honoroble gentleman"
"579","always admire respect honoroble gentleman"
"580","senator mataas respeto support dulo"
"581","senator mataas respeto support dulo"
"582","sen ping bukod matapang matalino magaling marunong manindigan bansa"
"583","di masayang boto sen ping lacson bigay boto"
"584","saludo bansa kakayahan paunlaring buhay pilipino"
"585","lacson krimen korapsyon"
"586","totoong malasakit bansa sen ping lacson"
"587","sigurado sen ping lacson kaylangan bansa tuluyang pagbabago"
"588","sen ping lacson lag presidente"
"589","sarap suportahan bayan"
"590","humanga"
"591","maghahanap nandyan sen ping bukod matalino magaling tapat magserbisyo bayan"
"592","saludo sen ping bukod matalino galing"
"593","saludo sen ping bukod matalino galing"
"594","know sen capable outstanding candidate"
"595","salute sen everything"
"596","tamang gawin iboto sen ping"
"597","ping lacson kaylangan bansa"
"598","ping lacson kaylangan bansa"
"599","sarap isupport ping di bibiguin"
"600","sarap isupport ping di bibiguin"
"601","di sasaludo sen ping galing talino kaylangan bansa"
"602","tapat matapang magaling ping lacson"
"603","kakayahan leader ping lacson"
"604","ping lacson presidente"
"605","ping lacson presidente"
"606","leader"
"607","nararapat leader"
"608","naniniwala kakayahan magandang layunin bansa"
"609","salute always support"
"610","salute always support"
"611","country"
"612","nararapat manalo kaylantgan bansa"
"613","saludo support"
"614","two political balimbingan real tragic abandoned second thought goes resilient determined sen ping lacson quest serve filipinos"
"615","thank sportsmanship"
"616","nakikita untiunti nagiging maingay maraming salamat patuloy pagsuporta"
"617","totoong pagbabago"
"618","di aatras either diretso malaca diretso bahay fighting totoong pagbabago"
"619","ill stand means standing alone stand ground leader"
"620","kandidato takot debate kasing mabuting masasabi"
"621","mabait leni magaling ping go figure"
"622","di sayang boto tama iboboto lacson"
"623","ping straight shooter script"
"624","nanalo bbm leni magulo gulo"
"625","tuloy"
"626","celebrity malaking partido ordinaryong tao ping lacson pangulo maranao market vendors ping lacson tito sotto"
"627","loyalty party ends loyalty country begins stop viscous cycle philippine politics tuloy pilipino iiwan"
"628","senator prinsipyo integridad true words kaibigang iwanan"
"629","papatinag presidente nabilib senator ping lacson tuloy"
"630","tuloy dulo"
"631","quoting mlq loyalty party ends loyalty country begins stop viscous cycle philippine politics tuloy pilipino iiwan"
"632","congrats lacson full support"
"633","congrats lacson full support"
"634","go ping lacson"
"635","go ping lacson"
"636","ingat lacson best"
"637","ingat lacson best"
"638","go ping lacson cotabato chapter support"
"639","nangiiwan kaibigan maraming salamat manny pi ol iiwan aa lanan senator ping lacson solid mayo"
"640","im shocked speechless know maraming katanungan move forward given seismic changes ganunpaman naniniwala tatak loob naming susuungin hamong"
"641","nice"
"642","ping lacson"
"643","wuhooooo tunay pagbabago"
"644","best"
"645","ping"
"646","ping lacson huli"
"647","excited tshirt project full force campaigning april kakamping"
"648","rise merits demerits"
"649","im voting ping bec"
"650","ping lacson president deserved"
"651","ping lacson president deserved"
"652","karapat presidente"
"653","maayong buntag cotabato excited makausap kayong"
"654","wuhooooooo go cotabato"
"655","galit magnanakaw siguradong uubusin magnanakaw boto senator ping lacson totoong pagbabago naupong presidente"
"656","totoong lider"
"657","saw leader"
"658","usapang siksik sustansya bahaw"
"659","town product ganda senator ping lacson"
"660","bayan"
"661","whats gumagawa fake news"
"662","nadin nagkwento supporters kampo parents"
"663","yassss louder magpapadala ingay isip gamit sariling konsensya"
"664","milyones rason sen lacson piliin"
"665","unbreakable"
"666","sayang boto"
"667","milyones rason sen lacson piliin"
"668","leadership experience integrity ping lacson tito sotto"
"669","weeks election sharpie mark president president"
"670","weeks election sharpie mark president president tuloy"
"671","katoxic pulitika pinag aaway away dungis"
"672","troll"
"673","marunong ngumiti president happy weekend everyone check madami makikita"
"674","mind endorsing spot willing add encourage di aaway baguilat binay belgica colmenares diokno eleazar escudero gordon hontiveros lacson villanueva"
"675","ping pilipinas th president"
"676","doy instead swayed color senseless reform roco chose action star plunderer thought breaking point blindly riding cycle along"
"677","breaking reporma founder renato de villa stick ping continue support endorse dun paninindigan"
"678","patuloy pagsuporta kandidato palakas palakas sen ping lacson"
"679","boto iwanan kaman kaalyado andito"
"680","nagsisilabasan totoong kulay"
"681","sen"
"682","di porket anti tao pro leni dilawan"
"683","know undecided mind support lacsonsotto tandemtuloy"
"684","iwanan tuloy"
"685","lose fighting truth winning lies ping lacson president"
"686","lose fighting truth winning lies ping lacson president"
"687","always"
"688","iwanan lalaban dulo senator ipaglalaban huli napakagandang hangarin pilipinas"
"689","left two choices qualified experienced"
"690","convince educate pipilitin aawayin bcoz nasunod give time isip isip"
"691","success final failure fatal courage continue counts winston churchill"
"692","lacsonsotto believe fake news withdrawing race"
"693","mainit pagtanggap pascual tagagapan tambalang lacsonsotto layuning iangat estado lokal pamahalaan bansa"
"694","people smart votes qualified ping"
"695","maaasahan"
"696","leadership example best end corruption lacson leader"
"697","debate nagpatibay pundasyon supporters"
"698","kandidato ping lacson pinaka magandang track record"
"699","makinig magsaliksik unawain ping lacson piliin"
"700","ping president qualified presidential candidate lead country"
"701","lacsonsotto tandem perfect rest nuts"
"702","switch ping"
"703","ping lacson kandidatalks gives hint chose"
"704","photoshop photoop kampanya malayong pamamahala deserve better better"
"705","nakiusap senator ping lacson tumanggap pork barrel senador sumangayon pera pera usapan ping lacson totoong pagbabago"
"706","presidential aspirants bahid mang korapsyon"
"707","old ad rings true matalino pilipino"
"708","ipng term senator refused pork barrel star general disciplined pnp decade career public servant"
"709","magandang umaga tara kaping mainit thank lord safe trip"
"710","tiyak matutuwa balitang"
"711","fair family atio castillo iii hazing victim ibabalik tiwala nanunungkulan aayusin gobyerno aayusin buhay pilipino choose ping lacson"
"712","fair family atio castillo iii hazing victim ibabalik tiwala nanunungkulan aayusin gobyerno aayusin buhay pilipino choose ping lacson"
"713","fair family atio castillo iii hazing victim ibabalik tiwala nanunungkulan aayusin gobyerno aayusin buhay pilipino choose ping lacson"
"714","fair family atio castillo iii hazing victim ibabalik tiwala nanunungkulan aayusin gobyerno aayusin buhay pilipino choose ping lacson"
"715","plataporma ping lacson agrikultura untiunting pagtapos importasyon produktong agrikultura panggiyera sucs agricultural areas focus farming courses lacson proposes"
"716","palagay nanalo bbm magpeople power pink nanalo vpl people power red greensana spl manalo tahimik moveon bansa tutal pinakahanda"
"717","ping lacson alamin brave plataporma senator ping lacson pinaka magandang pwedeng gawin masolusyonan malaking korapsyon pilipinas"
"718","tunay malasakit ping mahihirap maiiahon bansa kahirapan"
"719","ping president ping better country"
"720","plataporma ping lacson agrikultura irigasyon milyong hektaryang sakahan bansa panggiyera lacson says rampd irrigation improve mindanaos agriculture sector"
"721","yeeeees spirit next president country needs leader embezzle money nation leader papahalagahan trabaho mahal bansa tao tay"
"722","naniniwala kakayahan sugpuin korapsyon sating bansa"
"723","mabuhay"
"724","mabuhay"
"725","susuportahan"
"726","god bless"
"727","pangulong susuportahan eleksiyon"
"728","magaling pinuno tapang puso pilipino"
"729","support"
"730","qualified leader mabilis umaksyon higit serbisyong totoo pilipino"
"731","leader matapang oras pandemya gyera lalabanan ikakabuti bansa"
"732","best leader leader country salute"
"733","magsaswang supportahan kagaya"
"734","di maalis samin"
"735","nakakatuwang isipin"
"736","napakagandang art work bumabase magandang hangarin"
"737","hanga kakayahan pamunuan bansa supportado"
"738","makikitaan magandang hangarin"
"739","solid supporta bansa nararapat"
"740","simula tumakbo idolo kakayahan maglingkod bansa mabuhay"
"741","larangan pamumuno"
"742","mapapandemya giyera"
"743","best leader"
"744","presidente gawa salita"
"745","best leader country paninindigan god bless"
"746","agree tunying sen good heart service always remain"
"747","sen matapang maganda hangarin bansa manira umangat salute"
"748","sen matapang maganda hangarin bansa manira umangat salute"
"749","napakasipag makatao sen nakakabilib plataporma plano bansa support"
"750","napakasipag makatao sen nakakabilib plataporma plano bansa support"
"751","nakakabilib"
"752","leader magandang pamumuno"
"753","sen presidente sainyo ipagkakatiwala taon buhay"
"754","perfect"
"755","choose wisely president ping lacson"
"756","leader concerned people"
"757","nakakahanga conviction pinakakarapatdapat sen"
"758","unite ping lacson"
"759","found facebook naghahanap resibo ping lacson"
"760","disagree casual statements deep wishes cuff remarks ill mannered youth spouting point conflict real leader two little real diplomatic acumen"
"761","next event"
"762","great respect truly leader country needs numbers low greatest sacrifice country give presidential race"
"763","leni robredo shall spearhead efforts win inclusivity mutual respect overall development progress nation philippines"
"764","balance inspire enforce senator ping lacson president ping lacson"
"765","awareness drive continues calumpit malolos bulacan"
"766","kasing kaalam ganyang bagay solidong plataporma iboboto magising katotohanan"
"767","silang maipintas kandidato ping di mahihila sen ping lacson wisely ping lacson"
"768","basahin article buo ganda"
"769","good read"
"770","napakaganda brave platform sen ping budget reform advocacy village empowerment borne experience public service witnessing whats wrong system empower lgus empower filipinos"
"771","thank senator ping lacson pagiging dedicated tugisin manloloko gobyerno malasakit pilipino sariling interes interes"
"772","iangat antas pagpili mamumuno bayan totoong pagbabago ping lacson kakayahan patinuin hanay gobyerno nagawa plano wisely"
"773","th go hard go home fight bayan"
"774","goodluck ping"
"775","maitatago katotohan huli malalaman tunay"
"776","data driven espiya kampo presidente"
"777","slowly surely true bandwagon"
"778","tunay"
"779","fellow age time phones weapons war follow lead fight disinformation us colors victims obligation fight standout"
"780","natatawa script supporters kulanghinihintay makulong sampahan kaso"
"781","nababayaran prinsipyo pera"
"782","lacson believer power"
"783","iwanan sen andito dulo susuporta malayo pwedeng mangyari tandaan nandito"
"784","fake news aatras"
"785","di umattend campaign rally bbmsara kahapon gentri pinadalhan nalaman"
"786","loyalty hopes intact getting stronger ping lacson strong leader"
"787","change mindset common voters selecting candidate kakayahan popularidad katapatan kayamanan katapangan mabait"
"788","tested negative"
"789","follow"
"790","binitawan partido sen lacson kayang diktahan kandidato kayang bilugin ulo partido paninindigan"
